identifier	np_pathway	slug	path
naturalproductmech:mibig-d4a6687eb8	POLYKETIDES	medermycin	data/natural_products/polyketides/medermycin.yaml
naturalproductmech:mibig-d4aeaffb14	AMINO_ACIDS_AND_PEPTIDES	glycinocin-a	data/natural_products/amino_acids_and_peptides/glycinocin-a.yaml
naturalproductmech:mibig-d4af9d6043	POLYKETIDES	megalomicin-b	data/natural_products/polyketides/megalomicin-b.yaml
naturalproductmech:mibig-d4bee283c5	UNCLASSIFIED	cyanopeptolin	data/natural_products/unclassified/cyanopeptolin.yaml
naturalproductmech:mibig-d4c2d69c3b	TERPENOIDS	asperaculane-b	data/natural_products/terpenoids/asperaculane-b.yaml
naturalproductmech:mibig-d52498fddc	UNCLASSIFIED	ecumicin	data/natural_products/unclassified/ecumicin.yaml
naturalproductmech:mibig-d52b02112f	ALKALOIDS	aurachin-ss	data/natural_products/alkaloids/aurachin-ss.yaml
naturalproductmech:mibig-d53de89521	UNCLASSIFIED	akml-b	data/natural_products/unclassified/akml-b.yaml
naturalproductmech:mibig-d567f1a1cd	TERPENOIDS	botryenalol	data/natural_products/terpenoids/botryenalol.yaml
naturalproductmech:mibig-d56a84261d	ALKALOIDS	neocarazostatin-a	data/natural_products/alkaloids/neocarazostatin-a.yaml
naturalproductmech:mibig-d59449220f	ALKALOIDS	stams-9i	data/natural_products/alkaloids/stams-9i.yaml
naturalproductmech:mibig-d5b13fe163	AMINO_ACIDS_AND_PEPTIDES	micrococcin-p1	data/natural_products/amino_acids_and_peptides/micrococcin-p1.yaml
naturalproductmech:mibig-d5b35f9018	AMINO_ACIDS_AND_PEPTIDES	mureidomycin-a	data/natural_products/amino_acids_and_peptides/mureidomycin-a.yaml
naturalproductmech:mibig-d5b7be71be	POLYKETIDES	ochromycinone	data/natural_products/polyketides/ochromycinone.yaml
naturalproductmech:mibig-d5bf3767ca	SHIKIMATES_AND_PHENYLPROPANOIDS	phenguignardic-acid	data/natural_products/shikimates_and_phenylpropanoids/phenguignardic-acid.yaml
naturalproductmech:mibig-d5dd71a560	POLYKETIDES	pestalotiollide-b	data/natural_products/polyketides/pestalotiollide-b.yaml
naturalproductmech:mibig-d60663f9e6	AMINO_ACIDS_AND_PEPTIDES	anabaenopeptin-915	data/natural_products/amino_acids_and_peptides/anabaenopeptin-915.yaml
naturalproductmech:mibig-d63ea0cd05	UNCLASSIFIED	kutzneride-3	data/natural_products/unclassified/kutzneride-3.yaml
naturalproductmech:mibig-d648be3c41	AMINO_ACIDS_AND_PEPTIDES	teicoplanin	data/natural_products/amino_acids_and_peptides/teicoplanin.yaml
naturalproductmech:mibig-d6630eb8d0	ALKALOIDS	sesbanimide-c	data/natural_products/alkaloids/sesbanimide-c.yaml
naturalproductmech:mibig-d666997649	AMINO_ACIDS_AND_PEPTIDES	virginiafactin-c	data/natural_products/amino_acids_and_peptides/virginiafactin-c.yaml
naturalproductmech:mibig-d67ae9492a	POLYKETIDES	pyranoviolin-a	data/natural_products/polyketides/pyranoviolin-a.yaml
naturalproductmech:mibig-d67af7736c	ALKALOIDS	pyrrolomycin-c	data/natural_products/alkaloids/pyrrolomycin-c.yaml
naturalproductmech:mibig-d68c6a20e6	POLYKETIDES	swinholide-a	data/natural_products/polyketides/swinholide-a.yaml
naturalproductmech:mibig-d69047ca64	UNCLASSIFIED	sgr-ptm-compound-c	data/natural_products/unclassified/sgr-ptm-compound-c.yaml
naturalproductmech:mibig-d6bb809994	ALKALOIDS	diazaquinomycin-h	data/natural_products/alkaloids/diazaquinomycin-h.yaml
naturalproductmech:mibig-d6c087fdc3	UNCLASSIFIED	basiliskamide-b	data/natural_products/unclassified/basiliskamide-b.yaml
naturalproductmech:mibig-d6c7fe6812	POLYKETIDES	fluostatin-g-h	data/natural_products/polyketides/fluostatin-g-h.yaml
naturalproductmech:mibig-d6e0889b31	POLYKETIDES	chaxamycin-c	data/natural_products/polyketides/chaxamycin-c.yaml
naturalproductmech:mibig-d7152699ce	UNCLASSIFIED	eupenifeldin	data/natural_products/unclassified/eupenifeldin.yaml
naturalproductmech:mibig-d717cc8774	AMINO_ACIDS_AND_PEPTIDES	bottromycin-a2-2	data/natural_products/amino_acids_and_peptides/bottromycin-a2-2.yaml
naturalproductmech:mibig-d757909eb2	UNCLASSIFIED	rishirilide-b	data/natural_products/unclassified/rishirilide-b.yaml
naturalproductmech:mibig-d764a5151a	ALKALOIDS	prodigiosin-2	data/natural_products/alkaloids/prodigiosin-2.yaml
naturalproductmech:mibig-d79aa2f7fe	AMINO_ACIDS_AND_PEPTIDES	tubulysin-c	data/natural_products/amino_acids_and_peptides/tubulysin-c.yaml
naturalproductmech:mibig-d7a095642a	UNCLASSIFIED	n-coronafacoyl-l-isoleucine	data/natural_products/unclassified/n-coronafacoyl-l-isoleucine.yaml
naturalproductmech:mibig-d7a45fc854	AMINO_ACIDS_AND_PEPTIDES	saccharochelin-h	data/natural_products/amino_acids_and_peptides/saccharochelin-h.yaml
naturalproductmech:mibig-d7a4b8261a	AMINO_ACIDS_AND_PEPTIDES	leupeptin-pr	data/natural_products/amino_acids_and_peptides/leupeptin-pr.yaml
naturalproductmech:mibig-d7a509fe71	SHIKIMATES_AND_PHENYLPROPANOIDS	xenocoumacin-ii	data/natural_products/shikimates_and_phenylpropanoids/xenocoumacin-ii.yaml
naturalproductmech:mibig-d7b425a1e1	UNCLASSIFIED	gacamide-a	data/natural_products/unclassified/gacamide-a.yaml
naturalproductmech:mibig-d7ca1efb8a	UNCLASSIFIED	neomediomycin-b	data/natural_products/unclassified/neomediomycin-b.yaml
naturalproductmech:mibig-d812332a24	UNCLASSIFIED	pelgipeptin-c	data/natural_products/unclassified/pelgipeptin-c.yaml
naturalproductmech:mibig-d8142cfdc3	CARBOHYDRATES	pyralomicin-1a	data/natural_products/carbohydrates/pyralomicin-1a.yaml
naturalproductmech:mibig-d817d6f62a	POLYKETIDES	abyssomicin-4	data/natural_products/polyketides/abyssomicin-4.yaml
naturalproductmech:mibig-d82147801b	ALKALOIDS	actinopolymorphol-c	data/natural_products/alkaloids/actinopolymorphol-c.yaml
naturalproductmech:mibig-d823fdbfa5	AMINO_ACIDS_AND_PEPTIDES	corpeptin-b	data/natural_products/amino_acids_and_peptides/corpeptin-b.yaml
naturalproductmech:mibig-d85002aefa	POLYKETIDES	gilvocarcin-v	data/natural_products/polyketides/gilvocarcin-v.yaml
naturalproductmech:mibig-d8722a6aab	AMINO_ACIDS_AND_PEPTIDES	megapolibactin-d	data/natural_products/amino_acids_and_peptides/megapolibactin-d.yaml
naturalproductmech:mibig-d884f8c857	POLYKETIDES	carbamidocyclophane-b	data/natural_products/polyketides/carbamidocyclophane-b.yaml
naturalproductmech:mibig-d89447dbcf	POLYKETIDES	hygrocin-a	data/natural_products/polyketides/hygrocin-a.yaml
naturalproductmech:mibig-d8d603f628	AMINO_ACIDS_AND_PEPTIDES	frankobactin-b3	data/natural_products/amino_acids_and_peptides/frankobactin-b3.yaml
naturalproductmech:mibig-d8e34d0b22	CARBOHYDRATES	liposidomycin-a	data/natural_products/carbohydrates/liposidomycin-a.yaml
naturalproductmech:mibig-d8fc7191fd	POLYKETIDES	vatiamide-a	data/natural_products/polyketides/vatiamide-a.yaml
naturalproductmech:mibig-d92b2ea2ac	UNCLASSIFIED	sespendole	data/natural_products/unclassified/sespendole.yaml
naturalproductmech:mibig-d93878150c	POLYKETIDES	cervimycin-c	data/natural_products/polyketides/cervimycin-c.yaml
naturalproductmech:mibig-d944ef34a1	UNCLASSIFIED	chondramide-a	data/natural_products/unclassified/chondramide-a.yaml
naturalproductmech:mibig-d95e84a818	ALKALOIDS	borregomycin-a	data/natural_products/alkaloids/borregomycin-a.yaml
naturalproductmech:mibig-d96ce9344b	AMINO_ACIDS_AND_PEPTIDES	napsamycin-d	data/natural_products/amino_acids_and_peptides/napsamycin-d.yaml
naturalproductmech:mibig-d99318df96	POLYKETIDES	ustilaginoidin-m	data/natural_products/polyketides/ustilaginoidin-m.yaml
naturalproductmech:mibig-d9af8dad67	CARBOHYDRATES	liposidomycin-c	data/natural_products/carbohydrates/liposidomycin-c.yaml
naturalproductmech:mibig-d9b17a0e83	ALKALOIDS	tjipanazole-m	data/natural_products/alkaloids/tjipanazole-m.yaml
naturalproductmech:mibig-d9c1c1658a	ALKALOIDS	5athq-10a	data/natural_products/alkaloids/5athq-10a.yaml
naturalproductmech:mibig-d9ce6f57fe	UNCLASSIFIED	waikikiamide-a	data/natural_products/unclassified/waikikiamide-a.yaml
naturalproductmech:mibig-d9d3017055	FATTY_ACIDS	fuelimycin-a	data/natural_products/fatty_acids/fuelimycin-a.yaml
naturalproductmech:mibig-d9dc3ff908	ALKALOIDS	chloramphenicol	data/natural_products/alkaloids/chloramphenicol.yaml
naturalproductmech:mibig-da0238d9b1	POLYKETIDES	loseolamycin-a2	data/natural_products/polyketides/loseolamycin-a2.yaml
naturalproductmech:mibig-da2e7b8c69	POLYKETIDES	salinomycin-2	data/natural_products/polyketides/salinomycin-2.yaml
naturalproductmech:mibig-da6254e273	AMINO_ACIDS_AND_PEPTIDES	ws9326f	data/natural_products/amino_acids_and_peptides/ws9326f.yaml
naturalproductmech:mibig-da64bd2634	UNCLASSIFIED	frankobactin-a2	data/natural_products/unclassified/frankobactin-a2.yaml
naturalproductmech:mibig-da7855d183	ALKALOIDS	azodyrecin-b	data/natural_products/alkaloids/azodyrecin-b.yaml
naturalproductmech:mibig-da8e59a182	POLYKETIDES	19-o-malonylniphimycin	data/natural_products/polyketides/19-o-malonylniphimycin.yaml
naturalproductmech:mibig-da8f9208c7	CARBOHYDRATES	miharamycin-b	data/natural_products/carbohydrates/miharamycin-b.yaml
naturalproductmech:mibig-da909f5425	TERPENOIDS	desacetylfusarochromene	data/natural_products/terpenoids/desacetylfusarochromene.yaml
naturalproductmech:mibig-da9e268a4d	AMINO_ACIDS_AND_PEPTIDES	cichofactin-b	data/natural_products/amino_acids_and_peptides/cichofactin-b.yaml
naturalproductmech:mibig-dab7552aa6	POLYKETIDES	formicamycin-f	data/natural_products/polyketides/formicamycin-f.yaml
naturalproductmech:mibig-dac705c94c	UNCLASSIFIED	stieleriacine-b1	data/natural_products/unclassified/stieleriacine-b1.yaml
naturalproductmech:mibig-daec678c63	ALKALOIDS	undecylprodigiosin	data/natural_products/alkaloids/undecylprodigiosin.yaml
naturalproductmech:mibig-daf22771db	AMINO_ACIDS_AND_PEPTIDES	emerimicin-x	data/natural_products/amino_acids_and_peptides/emerimicin-x.yaml
naturalproductmech:mibig-db05ac5046	AMINO_ACIDS_AND_PEPTIDES	pepticinnamin-e	data/natural_products/amino_acids_and_peptides/pepticinnamin-e.yaml
naturalproductmech:mibig-db21cb366e	ALKALOIDS	carbazomycin-b	data/natural_products/alkaloids/carbazomycin-b.yaml
naturalproductmech:mibig-db2f3dd6ef	TERPENOIDS	tiancilactone-g	data/natural_products/terpenoids/tiancilactone-g.yaml
naturalproductmech:mibig-db3f8f8b90	UNCLASSIFIED	taromycin-a	data/natural_products/unclassified/taromycin-a.yaml
naturalproductmech:mibig-db400f9f02	ALKALOIDS	petrobactin	data/natural_products/alkaloids/petrobactin.yaml
naturalproductmech:mibig-db4ec57bf7	POLYKETIDES	carbamidocyclophane-a	data/natural_products/polyketides/carbamidocyclophane-a.yaml
naturalproductmech:mibig-db7a36b8e6	UNCLASSIFIED	megapolibactin-bcyc	data/natural_products/unclassified/megapolibactin-bcyc.yaml
naturalproductmech:mibig-db826a82f7	UNCLASSIFIED	heronamide-e	data/natural_products/unclassified/heronamide-e.yaml
naturalproductmech:mibig-dba0f3a994	UNCLASSIFIED	flavunoidine	data/natural_products/unclassified/flavunoidine.yaml
naturalproductmech:mibig-dbb114994c	POLYKETIDES	cylindrocyclophane-d	data/natural_products/polyketides/cylindrocyclophane-d.yaml
naturalproductmech:mibig-dbf1ee676c	POLYKETIDES	thalnumycin-a	data/natural_products/polyketides/thalnumycin-a.yaml
naturalproductmech:mibig-dc0c37db5e	POLYKETIDES	anthrabenzoxocinone	data/natural_products/polyketides/anthrabenzoxocinone.yaml
naturalproductmech:mibig-dc6550fa9e	AMINO_ACIDS_AND_PEPTIDES	lotaustralin	data/natural_products/amino_acids_and_peptides/lotaustralin.yaml
naturalproductmech:mibig-dc7cdcd9c7	AMINO_ACIDS_AND_PEPTIDES	anantin-b1	data/natural_products/amino_acids_and_peptides/anantin-b1.yaml
naturalproductmech:mibig-dc8a9e5d80	POLYKETIDES	tartrolon-e	data/natural_products/polyketides/tartrolon-e.yaml
naturalproductmech:mibig-dc9a8a8965	SHIKIMATES_AND_PHENYLPROPANOIDS	echoside-c	data/natural_products/shikimates_and_phenylpropanoids/echoside-c.yaml
naturalproductmech:mibig-dcb8ad9d81	AMINO_ACIDS_AND_PEPTIDES	syringafactin-d	data/natural_products/amino_acids_and_peptides/syringafactin-d.yaml
naturalproductmech:mibig-dcc76e5d98	POLYKETIDES	rifamorpholine-b	data/natural_products/polyketides/rifamorpholine-b.yaml
naturalproductmech:mibig-dcee736e16	ALKALOIDS	2-3-4-5-tetrabromopyrrole	data/natural_products/alkaloids/2-3-4-5-tetrabromopyrrole.yaml
naturalproductmech:mibig-dcf873f38b	TERPENOIDS	nivalenol	data/natural_products/terpenoids/nivalenol.yaml
naturalproductmech:mibig-dd00ac2ec5	AMINO_ACIDS_AND_PEPTIDES	thaxtomin-c	data/natural_products/amino_acids_and_peptides/thaxtomin-c.yaml
naturalproductmech:mibig-dd095ce4fb	AMINO_ACIDS_AND_PEPTIDES	nocapeptin-a	data/natural_products/amino_acids_and_peptides/nocapeptin-a.yaml
naturalproductmech:mibig-dd213bb454	POLYKETIDES	maduralactomycin-b	data/natural_products/polyketides/maduralactomycin-b.yaml
naturalproductmech:mibig-dd3ab190d6	POLYKETIDES	fluostatin-l	data/natural_products/polyketides/fluostatin-l.yaml
naturalproductmech:mibig-dd5b821c28	AMINO_ACIDS_AND_PEPTIDES	malyngamide-c-acetate	data/natural_products/amino_acids_and_peptides/malyngamide-c-acetate.yaml
naturalproductmech:mibig-dd63d028ea	UNCLASSIFIED	2-methoxy-5-methyl-6-13-methyltetradecyl-1-4-benzoquinone	data/natural_products/unclassified/2-methoxy-5-methyl-6-13-methyltetradecyl-1-4-benzoquinone.yaml
naturalproductmech:mibig-dd802af1dd	TERPENOIDS	compound-8-2	data/natural_products/terpenoids/compound-8-2.yaml
naturalproductmech:mibig-ddf664915f	POLYKETIDES	chaxamycin-d	data/natural_products/polyketides/chaxamycin-d.yaml
naturalproductmech:mibig-de067fa3d6	AMINO_ACIDS_AND_PEPTIDES	decaplanin	data/natural_products/amino_acids_and_peptides/decaplanin.yaml
naturalproductmech:mibig-de93ca824a	POLYKETIDES	phenalamide-a2	data/natural_products/polyketides/phenalamide-a2.yaml
naturalproductmech:mibig-dea231bc6b	POLYKETIDES	phomoidride	data/natural_products/polyketides/phomoidride.yaml
naturalproductmech:mibig-dea7cff194	POLYKETIDES	formicamycin-a	data/natural_products/polyketides/formicamycin-a.yaml
naturalproductmech:mibig-dedfa943d3	AMINO_ACIDS_AND_PEPTIDES	anabaenopeptin-788	data/natural_products/amino_acids_and_peptides/anabaenopeptin-788.yaml
naturalproductmech:mibig-def3ba2d92	UNCLASSIFIED	myxochromide-d-2	data/natural_products/unclassified/myxochromide-d-2.yaml
naturalproductmech:mibig-df07ad2dd4	AMINO_ACIDS_AND_PEPTIDES	rhabdopeptide-4	data/natural_products/amino_acids_and_peptides/rhabdopeptide-4.yaml
naturalproductmech:mibig-df17e9858e	AMINO_ACIDS_AND_PEPTIDES	mycosubtilin	data/natural_products/amino_acids_and_peptides/mycosubtilin.yaml
naturalproductmech:mibig-df24aaa851	POLYKETIDES	fumonisin-c1	data/natural_products/polyketides/fumonisin-c1.yaml
naturalproductmech:mibig-df2e19e9aa	UNCLASSIFIED	hapalosin-c	data/natural_products/unclassified/hapalosin-c.yaml
naturalproductmech:mibig-df3e50054c	AMINO_ACIDS_AND_PEPTIDES	albachelin	data/natural_products/amino_acids_and_peptides/albachelin.yaml
naturalproductmech:mibig-df52e48334	ALKALOIDS	phomacin-d	data/natural_products/alkaloids/phomacin-d.yaml
naturalproductmech:mibig-df61a7ab2c	ALKALOIDS	psychrophilin-b	data/natural_products/alkaloids/psychrophilin-b.yaml
naturalproductmech:mibig-df8e69d398	FATTY_ACIDS	ustilagic-acid	data/natural_products/fatty_acids/ustilagic-acid.yaml
naturalproductmech:mibig-dfc4aff220	ALKALOIDS	myxochelin-b-2	data/natural_products/alkaloids/myxochelin-b-2.yaml
naturalproductmech:mibig-dfc6c17660	POLYKETIDES	triketide-maleidride-monomer-type-a	data/natural_products/polyketides/triketide-maleidride-monomer-type-a.yaml
naturalproductmech:mibig-dfe6dc8d8a	UNCLASSIFIED	pactamide-c	data/natural_products/unclassified/pactamide-c.yaml
naturalproductmech:mibig-dfe8d39a04	UNCLASSIFIED	salinilactam	data/natural_products/unclassified/salinilactam.yaml
naturalproductmech:mibig-dfffda5db7	AMINO_ACIDS_AND_PEPTIDES	holrhizin-d	data/natural_products/amino_acids_and_peptides/holrhizin-d.yaml
naturalproductmech:mibig-e015ff9a38	CARBOHYDRATES	2-chloropentostatin	data/natural_products/carbohydrates/2-chloropentostatin.yaml
naturalproductmech:mibig-e023a2e832	AMINO_ACIDS_AND_PEPTIDES	aeruginosamide-b	data/natural_products/amino_acids_and_peptides/aeruginosamide-b.yaml
naturalproductmech:mibig-e03313fa44	POLYKETIDES	simocyclinone-d8	data/natural_products/polyketides/simocyclinone-d8.yaml
naturalproductmech:mibig-e046b758ea	UNCLASSIFIED	antalid	data/natural_products/unclassified/antalid.yaml
naturalproductmech:mibig-e04830e687	POLYKETIDES	niphimycin-d	data/natural_products/polyketides/niphimycin-d.yaml
naturalproductmech:mibig-e054ab2411	POLYKETIDES	lomaiviticin-c-2	data/natural_products/polyketides/lomaiviticin-c-2.yaml
naturalproductmech:mibig-e054b7cbaf	ALKALOIDS	indimicin-d	data/natural_products/alkaloids/indimicin-d.yaml
naturalproductmech:mibig-e056ea9b8b	POLYKETIDES	leupyrrin-b1	data/natural_products/polyketides/leupyrrin-b1.yaml
naturalproductmech:mibig-e0790a5e54	POLYKETIDES	olimycin-a	data/natural_products/polyketides/olimycin-a.yaml
naturalproductmech:mibig-e08bf29c06	POLYKETIDES	actinoallolide-a	data/natural_products/polyketides/actinoallolide-a.yaml
naturalproductmech:mibig-e09bd2ef10	POLYKETIDES	1-alpha-l-2-o-methyl-6-deoxymannopyranosyloxy-3-6-8-trimethoxynaphthalene	data/natural_products/polyketides/1-alpha-l-2-o-methyl-6-deoxymannopyranosyloxy-3-6-8-trimethoxynaphthalene.yaml
naturalproductmech:mibig-e0d474dbde	UNCLASSIFIED	dkxanthene-548	data/natural_products/unclassified/dkxanthene-548.yaml
naturalproductmech:mibig-e0d8629a5d	UNCLASSIFIED	hormaomycin-a2	data/natural_products/unclassified/hormaomycin-a2.yaml
naturalproductmech:mibig-e0dfe0eb89	UNCLASSIFIED	jamaicamide-b	data/natural_products/unclassified/jamaicamide-b.yaml
naturalproductmech:mibig-e0fbf02972	POLYKETIDES	necroxime-c	data/natural_products/polyketides/necroxime-c.yaml
naturalproductmech:mibig-e1617921a9	ALKALOIDS	ilicicolin-j	data/natural_products/alkaloids/ilicicolin-j.yaml
naturalproductmech:mibig-e1666ddbc8	ALKALOIDS	sulfadixiamycin-a	data/natural_products/alkaloids/sulfadixiamycin-a.yaml
naturalproductmech:mibig-e16e3464d9	UNCLASSIFIED	hormaomycin-a6	data/natural_products/unclassified/hormaomycin-a6.yaml
naturalproductmech:mibig-e1a9b58fa7	AMINO_ACIDS_AND_PEPTIDES	cinnamycin	data/natural_products/amino_acids_and_peptides/cinnamycin.yaml
naturalproductmech:mibig-e1b611846e	POLYKETIDES	fusarubin	data/natural_products/polyketides/fusarubin.yaml
naturalproductmech:mibig-e1fb21213b	ALKALOIDS	malleobactin-d	data/natural_products/alkaloids/malleobactin-d.yaml
naturalproductmech:mibig-e1fbbd1a73	UNCLASSIFIED	acidobactin-b	data/natural_products/unclassified/acidobactin-b.yaml
naturalproductmech:mibig-e2093acd8e	UNCLASSIFIED	malleobactin-a	data/natural_products/unclassified/malleobactin-a.yaml
naturalproductmech:mibig-e238b72fad	POLYKETIDES	halstoctacosanolide-a	data/natural_products/polyketides/halstoctacosanolide-a.yaml
naturalproductmech:mibig-e23d6d4877	UNCLASSIFIED	dihydrosporothriolide	data/natural_products/unclassified/dihydrosporothriolide.yaml
naturalproductmech:mibig-e246098462	AMINO_ACIDS_AND_PEPTIDES	leupeptin-d	data/natural_products/amino_acids_and_peptides/leupeptin-d.yaml
naturalproductmech:mibig-e249ec2c87	FATTY_ACIDS	bab	data/natural_products/fatty_acids/bab.yaml
naturalproductmech:mibig-e265aec18b	ALKALOIDS	pulcherrimin	data/natural_products/alkaloids/pulcherrimin.yaml
naturalproductmech:mibig-e29d8ec89c	POLYKETIDES	eurocidin-e	data/natural_products/polyketides/eurocidin-e.yaml
naturalproductmech:mibig-e29f83c77b	UNCLASSIFIED	phenalinolactone-a	data/natural_products/unclassified/phenalinolactone-a.yaml
naturalproductmech:mibig-e2ceb29aaf	UNCLASSIFIED	lobosamide-c	data/natural_products/unclassified/lobosamide-c.yaml
naturalproductmech:mibig-e2d62600f5	TERPENOIDS	10-oxo-dihydrobotrydial	data/natural_products/terpenoids/10-oxo-dihydrobotrydial.yaml
naturalproductmech:mibig-e2d6335a11	ALKALOIDS	tmc-169	data/natural_products/alkaloids/tmc-169.yaml
naturalproductmech:mibig-e2f980d36c	POLYKETIDES	fluostatin-m	data/natural_products/polyketides/fluostatin-m.yaml
naturalproductmech:mibig-e2fc06aa54	AMINO_ACIDS_AND_PEPTIDES	bosamycin-c	data/natural_products/amino_acids_and_peptides/bosamycin-c.yaml
naturalproductmech:mibig-e30a95b7f3	POLYKETIDES	jbir-76	data/natural_products/polyketides/jbir-76.yaml
naturalproductmech:mibig-e3201fefc3	POLYKETIDES	formicamycin-c	data/natural_products/polyketides/formicamycin-c.yaml
